,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2019-08-01 00:00:00+00:00,2541.98,787.5,388.75,106.52,40.43,21.66,8.08,47.48
1,2019-08-02 00:00:00+00:00,,,,,,,,
2,2019-08-03 00:00:00+00:00,,,,,,,,
3,2019-08-04 00:00:00+00:00,,,,,,,,
4,2019-08-05 00:00:00+00:00,,,,,,,,
5,2019-08-06 00:00:00+00:00,,,,,,,,
6,2019-08-07 00:00:00+00:00,,,,,,,,
7,2019-08-08 00:00:00+00:00,,,,,,,,
8,2019-08-09 00:00:00+00:00,,,,,,,,
9,2019-08-10 00:00:00+00:00,,,,,,,,
10,2019-08-11 00:00:00+00:00,,,,,,,,
11,2019-08-12 00:00:00+00:00,,,,,,,,
12,2019-08-13 00:00:00+00:00,,,,,,,,
13,2019-08-14 00:00:00+00:00,,,,,,,,
14,2019-08-15 00:00:00+00:00,,,,,,,,
15,2019-08-16 00:00:00+00:00,,,,,,,,
16,2019-08-17 00:00:00+00:00,,,,,,,,
17,2019-08-18 00:00:00+00:00,,,,,,,,
18,2019-08-19 00:00:00+00:00,,,,,,,,
19,2019-08-20 00:00:00+00:00,,,,,,,,
20,2019-08-21 00:00:00+00:00,,,,,,,,
21,2019-08-22 00:00:00+00:00,,,,,,,,
22,2019-08-23 00:00:00+00:00,,,,,,,,
23,2019-08-24 00:00:00+00:00,,,,,,,,
24,2019-08-25 00:00:00+00:00,,,,,,,,
25,2019-08-26 00:00:00+00:00,,,,,,,,
26,2019-08-27 00:00:00+00:00,,,,,,,,
27,2019-08-28 00:00:00+00:00,,,,,,,,
28,2019-08-29 00:00:00+00:00,,,,,,,,
29,2019-08-30 00:00:00+00:00,,,,,,,,
30,2019-08-31 00:00:00+00:00,,,,,,,,
31,2019-09-01 00:00:00+00:00,,,,,,,,
32,2019-09-02 00:00:00+00:00,,,,,,,,
33,2019-09-03 00:00:00+00:00,,,,,,,,
34,2019-09-04 00:00:00+00:00,135.47,38.18,5.78,0.7,0.37,0.15,0.0,0.25
35,2019-09-05 00:00:00+00:00,,,,,,,,
36,2019-09-06 00:00:00+00:00,,,,,,,,
37,2019-09-07 00:00:00+00:00,,,,,,,,
38,2019-09-08 00:00:00+00:00,,,,,,,,
39,2019-09-09 00:00:00+00:00,,,,,,,,
40,2019-09-10 00:00:00+00:00,,,,,,,,
41,2019-09-11 00:00:00+00:00,,,,,,,,
42,2019-09-12 00:00:00+00:00,,,,,,,,
43,2019-09-13 00:00:00+00:00,,,,,,,,
44,2019-09-14 00:00:00+00:00,,,,,,,,
45,2019-09-15 00:00:00+00:00,,,,,,,,
