,created_at,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10.0_CF_1_ug/m3
0,2018-12-14 00:00:00+00:00,10555.27,3250.79,1382.82,315.83,133.72,45.73,133.72,45.73
1,2018-12-15 00:00:00+00:00,,,,,,,,
2,2018-12-16 00:00:00+00:00,,,,,,,,
3,2018-12-17 00:00:00+00:00,,,,,,,,
4,2018-12-18 00:00:00+00:00,,,,,,,,
5,2018-12-19 00:00:00+00:00,,,,,,,,
6,2018-12-20 00:00:00+00:00,,,,,,,,
7,2018-12-21 00:00:00+00:00,,,,,,,,
8,2018-12-22 00:00:00+00:00,,,,,,,,
9,2018-12-23 00:00:00+00:00,,,,,,,,
10,2018-12-24 00:00:00+00:00,,,,,,,,
11,2018-12-25 00:00:00+00:00,,,,,,,,
12,2018-12-26 00:00:00+00:00,,,,,,,,
13,2018-12-27 00:00:00+00:00,,,,,,,,
14,2018-12-28 00:00:00+00:00,,,,,,,,
15,2018-12-29 00:00:00+00:00,,,,,,,,
16,2018-12-30 00:00:00+00:00,,,,,,,,
17,2018-12-31 00:00:00+00:00,,,,,,,,
18,2019-01-01 00:00:00+00:00,,,,,,,,
19,2019-01-02 00:00:00+00:00,,,,,,,,
20,2019-01-03 00:00:00+00:00,,,,,,,,
21,2019-01-04 00:00:00+00:00,,,,,,,,
22,2019-01-05 00:00:00+00:00,,,,,,,,
23,2019-01-06 00:00:00+00:00,,,,,,,,
24,2019-01-07 00:00:00+00:00,,,,,,,,
25,2019-01-08 00:00:00+00:00,,,,,,,,
26,2019-01-09 00:00:00+00:00,,,,,,,,
27,2019-01-10 00:00:00+00:00,,,,,,,,
28,2019-01-11 00:00:00+00:00,,,,,,,,
29,2019-01-12 00:00:00+00:00,,,,,,,,
30,2019-01-13 00:00:00+00:00,,,,,,,,
31,2019-01-14 00:00:00+00:00,,,,,,,,
32,2019-01-15 00:00:00+00:00,,,,,,,,
33,2019-01-16 00:00:00+00:00,,,,,,,,
34,2019-01-17 00:00:00+00:00,,,,,,,,
35,2019-01-18 00:00:00+00:00,,,,,,,,
36,2019-01-19 00:00:00+00:00,,,,,,,,
37,2019-01-20 00:00:00+00:00,,,,,,,,
38,2019-01-21 00:00:00+00:00,,,,,,,,
39,2019-01-22 00:00:00+00:00,,,,,,,,
40,2019-01-23 00:00:00+00:00,,,,,,,,
41,2019-01-24 00:00:00+00:00,,,,,,,,
42,2019-01-25 00:00:00+00:00,,,,,,,,
43,2019-01-26 00:00:00+00:00,,,,,,,,
44,2019-01-27 00:00:00+00:00,,,,,,,,
45,2019-01-28 00:00:00+00:00,,,,,,,,
46,2019-01-29 00:00:00+00:00,,,,,,,,
47,2019-01-30 00:00:00+00:00,,,,,,,,
48,2019-01-31 00:00:00+00:00,,,,,,,,
49,2019-02-01 00:00:00+00:00,,,,,,,,
50,2019-02-02 00:00:00+00:00,,,,,,,,
51,2019-02-03 00:00:00+00:00,,,,,,,,
52,2019-02-04 00:00:00+00:00,,,,,,,,
53,2019-02-05 00:00:00+00:00,,,,,,,,
54,2019-02-06 00:00:00+00:00,,,,,,,,
55,2019-02-07 00:00:00+00:00,,,,,,,,
56,2019-02-08 00:00:00+00:00,,,,,,,,
57,2019-02-09 00:00:00+00:00,,,,,,,,
58,2019-02-10 00:00:00+00:00,,,,,,,,
59,2019-02-11 00:00:00+00:00,,,,,,,,
60,2019-02-12 00:00:00+00:00,,,,,,,,
61,2019-02-13 00:00:00+00:00,,,,,,,,
62,2019-02-14 00:00:00+00:00,,,,,,,,
63,2019-02-15 00:00:00+00:00,,,,,,,,
64,2019-02-16 00:00:00+00:00,,,,,,,,
65,2019-02-17 00:00:00+00:00,,,,,,,,
66,2019-02-18 00:00:00+00:00,,,,,,,,
67,2019-02-19 00:00:00+00:00,,,,,,,,
68,2019-02-20 00:00:00+00:00,,,,,,,,
69,2019-02-21 00:00:00+00:00,,,,,,,,
70,2019-02-22 00:00:00+00:00,,,,,,,,
71,2019-02-23 00:00:00+00:00,,,,,,,,
72,2019-02-24 00:00:00+00:00,,,,,,,,
73,2019-02-25 00:00:00+00:00,,,,,,,,
74,2019-02-26 00:00:00+00:00,,,,,,,,
75,2019-02-27 00:00:00+00:00,,,,,,,,
76,2019-02-28 00:00:00+00:00,,,,,,,,
77,2019-03-01 00:00:00+00:00,,,,,,,,
78,2019-03-02 00:00:00+00:00,,,,,,,,
79,2019-03-03 00:00:00+00:00,,,,,,,,
80,2019-03-04 00:00:00+00:00,,,,,,,,
81,2019-03-05 00:00:00+00:00,,,,,,,,
82,2019-03-06 00:00:00+00:00,,,,,,,,
83,2019-03-07 00:00:00+00:00,,,,,,,,
84,2019-03-08 00:00:00+00:00,,,,,,,,
85,2019-03-09 00:00:00+00:00,,,,,,,,
86,2019-03-10 00:00:00+00:00,,,,,,,,
87,2019-03-11 00:00:00+00:00,,,,,,,,
88,2019-03-12 00:00:00+00:00,,,,,,,,
89,2019-03-13 00:00:00+00:00,,,,,,,,
90,2019-03-14 00:00:00+00:00,,,,,,,,
91,2019-03-15 00:00:00+00:00,,,,,,,,
92,2019-03-16 00:00:00+00:00,,,,,,,,
93,2019-03-17 00:00:00+00:00,,,,,,,,
94,2019-03-18 00:00:00+00:00,,,,,,,,
